Entrez_Gene_Id,Hugo_Symbol
,AC011747.6
3754,KCNF1
9540,TP53I3
165082,GPR113
23160,WDR43
10153,CEBPZ
729967,MORN2
6496,SIX3
4528,MTIF2
53335,BCL11A
54812,AFTPH
23177,CEP68
27302,BMP10
6697,SPR
344558,SH3RF3
7849,PAX8
80122,MAP3K19
7852,CXCR4
151188,ARL6IP6
1386,ATF2
57181,SLC39A10
26010,SPATS2L
,AC007879.6
3417,IDH1
10058,ABCB6
79586,CHPF
55022,PID1
9290,GPR55
79781,IQCA1
339768,ESPNL
9855,FARP2
3656,IRAK2
23122,CLASP2
3921,RPSA
23016,EXOSC7
11180,WDR6
6405,SEMA3F
132200,C3ORF49
9430,MYLKP1
692099,FAM86DP
389137,ARMC10P1
961,CD47
941,CD80
89876,MAATS1
3836,KPNA1
57493,HEG1
152015,ROPN1B
4171,MCM2
27032,ATP2C1
11222,MRPL3
55186,SLC25A36
483,ATP1B3
7029,TFDP2
4291,MLF1
6514,SLC2A2
57552,NCEH1
9718,ECE2
200933,FBXO45
8603,FAM193A
,RP11-751L19.1
389203,SMIM20
54502,RBM47
132789,GNPDA2
57606,SLAIN2
,RP11-345F18.1
9429,ABCG2
4790,NFKB1
166929,SGMS2
100129714,RCC2P8
5393,EXOSC9
345062,PRSS48
201725,C4ORF46
,RP11-43F13.3
6880,TAF9
645323,LINC00461
133923,ZNF474
84054,PCDHB19P
51520,LARS
404203,SPINK6
10318,TNIP1
662,BNIP1
5272,SERPINB9
51567,TDP2
79692,ZNF322
387316,VN1R10P
282890,ZNF311
5460,POU5F1
4050,LTB
6499,SKIV2L
222659,PXT1
285849,COX6A1P2
,RP1-153P14.8
7941,PLA2G7
27242,TNFRSF21
23607,CD2AP
23376,UFL1
,RP4-662A9.2
9774,BCLAF1
55005,RMND1
6196,RPS6KA2
5575,PRKAR1B
654231,OCM
3209,HOXA13
25948,KBTBD2
2990,GUSB
83451,ABHD11
3984,LIMK1
55063,ZCWPW1
136263,SSMEM1
,AC083873.4
154791,C7ORF55
606553,C8ORF49
137492,VPS37A
78986,DUSP26
5179,PENK
85479,DNAJC5B
7264,TSTA3
23513,SCRIB
9684,LRRC14
65083,NOL6
9413,FAM189A2
645345,CHCHD2P9
84909,C9ORF3
100499483,CCDC180
727,C5
1025,CDK9
84628,NTNG2
23064,SETX
,AL359878.1
389932,AKR1C6P
55176,SEC61A2
55388,MCM10
221079,ARL5B
,FAM25HP
414189,AGAP6
5092,PCBD1
9231,DLG5
119385,AGAP11
3416,IDE
8945,BTRC
10360,NPM3
5309,PITX3
390072,OR52N4
7465,WEE1
9646,CTR9
55031,USP47
3948,LDHC
196294,IMMP1L
390113,OR4X1
79530,OR4C9P
219484,OR5M8
3619,INCENP
116071,BATF2
83786,FRMD8
10524,KAT5
81570,CLPB
51642,MRPL48
10873,ME3
10929,SRSF8
834,CASP1
1737,DLAT
,AP006216.11
116519,APOA5
3014,H2AFX
23584,VSIG2
196513,DCP1B
8076,MFAP5
2984,GUCY2C
420,ART4
2059,EPS8
10138,YAF2
196374,KRT78
3229,HOXC13
403288,OR6C72P
4327,MMP19
10540,DCTN2
1594,CYP27B1
121227,LRIG3
10329,TMEM5
144453,BEST3
27345,KCNMB4
256710,GLIPR1L1
1848,DUSP6
9891,NUAK1
5025,P2RX4
2054,STX2
100873793,PHF2P2
55504,TNFRSF19
2322,FLT3
10808,HSPH1
83852,SETDB2
84650,EBPL
4901,NRL
58533,SNX6
196913,C14ORF183
122809,SOCS4
4522,MTHFD1
55218,EXD2
161176,SYNE3
23186,RCOR1
283638,CEP170B
28447,IGHV3-16
28412,IGHV3-66
100033805,SNORD115-31
100132565,GOLGA8F
101059918,GOLGA8R
197131,UBR1
84888,SPPL2A
10681,GNB5
56204,FAM214A
83440,ADPGK
80765,STARD5
10519,CIB1
390667,PTX4
83886,PRSS27
91151,TIGD7
197358,NLRC3
79585,CORO7
124404,SEPT12
9738,CCP110
83985,SPNS1
112476,PRRT2
9726,ZNF646
81533,ITFG1
1071,CETP
3801,KIFC3
64785,GINS3
8996,NOL3
55282,LRRC36
80777,CYB5B
197257,LDHD
80790,CMIP
9100,USP10
64359,NXN
23277,CLUH
9032,TM4SF5
10749,KIF1C
84622,ZNF594
388327,C17ORF100
,AL353997.4
220594,USP32P2
91603,ZNF830
440435,GPR179
57636,ARHGAP23
10609,LEPREL4
7343,UBTF
3217,HOXB7
162466,PHOSPHO1
252983,STXBP4
64978,MRPL38
6397,SEC14L1
147138,TMC8
2627,GATA6
10036,CHAF1A
100616371,MIR4746
56005,C19ORF10
8498,RANBP3
125981,ACER1
26333,OR7A17
54815,GATAD2A
388536,ZNF790
7769,ZNF226
2828,GPR4
8189,SYMPK
284358,MAMSTR
587,BCAT2
147872,CCDC155
25888,ZNF473
43847,KLK14
255043,TMEM86B
147808,ZNF784
390980,ZNF805
10782,ZNF274
6628,SNRPB
2937,GSS
100130934,ZNF663P
10079,ATP9A
56937,PMEPA1
390530,IGHV1OR21-1
10069,RWDD2B
51586,MED15
83874,TBC1D10A
150356,CHADL
9889,ZBED4
257240,KLHL34
644820,EEF1B2P3
50943,FOXP3
102724473,GAGE10
280658,SSX7
1947,EFNB1
27330,RPS6KA6
286499,FAM133A
1478,CSTF2
9737,GPRASP1
55285,RBM41
159090,FAM122B
,AL445258.1
91966,EOLA1
7544,ZFY
,AC010874.1
379006,RBMY2QP
5016,OVGP1
129807,NEU4
,CTD-2272G21.2
9652,TTC37
1456,CSNK1G3
3077,HFE
6428,SRSF3
340221,TNRC18P3
79657,RPAP3
283373,ANKRD52
,RP11-854K16.3
9798,IST1
407977,TNFSF12-TNFSF13
642597,C18ORF42
388512,CLEC17A
81857,MED25
389874,ZCCHC13
645414,PRAMEF19
374955,SPATA21
199870,FAM76A
8543,LMO4
284615,ANKRD34A
50717,DCAF8
400823,FAM177B
64895,PAPOLG
28948,IGKJ3
10018,BCL2L11
,AC007969.5
9125,RQCD1
85403,EAF1
,SELK
442308,TUBBP6
1846,DUSP4
96764,TGS1
55284,UBE2W
55093,WDYHV1
340371,NRBP2
55848,PLGRKT
5004,ORM1
3846,KRTAP5-9
1662,DDX10
26521,TIMM8B
81617,CAB39L
79596,RNF219
,AC004381.6
201161,CENPV
114804,RNF157
498,ATP5A1
11202,KLK8
58490,RPRD1B
51098,IFT52
150000,ABCC13
158787,RIBC1
90121,TSR2
643617,RPSAP8
57481,KIAA1210
84631,TMEM257
,AC093698.2
79027,ZNF655
102577425,ARHGAP23P1
29893,PSMC3IP
29888,STRN4
10389,SCML2
339451,KLHL17
375790,AGRN
713,C1QB
2275,FHL3
84144,SYDE2
54855,FAM46C
92312,MEX3A
356,FASLG
2104,ESRRG
151393,RMDN2
27248,ERLEC1
26479,OR7E62P
3336,HSPE1
151306,GPBAR1
64090,GAL3ST2
23218,NBEAL2
23101,MCF2L2
5062,PAK2
,RP11-774O3.3
10396,ATP8A1
115265,DDIT4L
23657,SLC7A11
134147,CMBL
1161,ERCC8
57561,ARRDC3
51015,ISOC1
51735,RAPGEF6
6659,SOX4
80317,ZKSCAN3
5528,PPP2R5D
117247,SLC16A10
9519,TBPL1
5879,RAC1
23386,NUDCD3
79977,GRHL2
158234,TRMT10B
9830,TRIM14
23203,PMPCA
84960,CCDC183
401563,C9ORF139
83641,FAM107B
338557,FFAR4
10581,IFITM2
79283,OR5P1P
23193,GANAB
80824,DUSP16
8835,SOCS2
283518,KCNRG
9724,UTP14C
79322,OR4N1P
4149,MAX
122481,AK7
28400,IGHV4-28
9824,ARHGAP11A
55177,RMDN3
79029,SPATA5L1
3669,ISG20
25837,RAB26
,AC074051.1
65988,ZNF747
28987,NOB1
55066,PDPR
147007,TMEM199
284110,GSDMA
7266,DNAJC7
92591,ASB16
5831,PYCR1
100288122,LDLRAD4-AS1
147339,C18ORF25
57662,CAMSAP3
84292,WDR83
282618,IFNL1
5739,PTGIR
5424,POLD1
3812,KIR3DL2
342933,ZSCAN5B
54584,GNB1L
728233,PI4KAP1
2192,FBLN1
,RP11-120D5.1
,AC114755.5
5937,RBMS1
81428,OR7E122P
91272,BOD1
80185,TTI2
81571,MIR600HG
6188,RPS3
730092,RRN3P1
3766,KCNJ10
63931,MRPS14
253558,LCLAT1
55997,CFC1
10803,CCR9
6498,SKIL
10817,FRS3
9401,RECQL4
6887,TAL2
6865,TACR2
22917,ZP1
5128,CDK17
28686,TRAV7
283948,NHLRC4
57719,ANO8
9253,NUMBL
80207,OPA3
94235,GNG8
25817,FAM19A5
285588,EFCAB9
100526836,BLOC1S5-TXNDC5
83787,ARMC10
160364,CLEC12A
5744,PTHLH
23624,CBLC
252995,FNDC5
57708,MIER1
286826,LIN9
1716,DGUOK
1977,EIF4E
7690,ZNF131
9832,JAKMIP2
83605,CCM2
8424,BBOX1
114971,PTPMT1
79831,KDM8
4166,CHST6
647946,LINC00669
29090,TIMM21
84449,ZNF333
2060,EPS15
4486,MST1R
13,AADAC
4000,LMNA
480,ATP1A4
126823,KLHDC9
11102,RPP14
,RP11-93O17.2
60626,RIC8A
726,CAPN5
121536,AEBP2
3507,IGHM
123169,LEO1
8128,ST8SIA2
140460,ASB7
27346,TMEM97
3613,IMPA2
57614,KIAA1468
7451,VWFP1
90161,HS6ST2
9478,CABP1
974,CD79B
55182,RNF220
2331,FMOD
376940,ZC3H6
5333,PLCD1
55751,TMEM184C
10412,NSA2
3710,ITPR3
94120,SYTL3
402246,OR10AH1P
983,CDK1
51296,SLC15A3
5911,RAP2A
113622,ADPRHL1
,RP11-496I2.2
,CTB-31N19.2
84552,PARD6G
3780,KCNN1
163223,ZNF676
94015,TTYH2
191,AHCY
11279,KLF8
79570,NKAIN1
79830,ZMYM1
676,BRDT
9047,SH2D2A
648359,ABHD17AP3
643615,UBTFL6
731220,RFX8
654433,PAX8-AS1
6344,SCTR
79885,HDAC11
23473,CAPN7
80325,ABTB1
165721,DNAJB8
90133,KRT8P12
55341,LSG1
79725,THAP9
63933,MCUR1
26503,SLC17A5
27145,FILIP1
54677,CROT
81628,TSC22D4
1581,CYP7A1
441391,RBMXP2
,SPATA31B1
26468,LHX6
3933,LCN1
63877,FAM204A
57661,PHRF1
51317,PHF21A
220359,TIGD3
79546,OR6M2P
1431,CS
8408,ULK1
55778,ZNF839
90416,CCDC32
6367,CCL22
51479,ANKFY1
8639,AOC3
100151643,KRTAP20-4
24144,TFIP11
23151,GRAMD4
7569,ZNF182
645251,CBX1P1
286451,YIPF6
10632,ATP5L
9097,USP14
116983,ACAP3
8514,KCNAB2
5195,PEX14
163933,FAM43B
80149,ZC3H12A
79574,EPS8L3
26097,CHTOP
10199,MPHOSPH10
28915,IGKV3-7
30818,KCNIP3
25801,GCA
107126360,AOX3P
84812,PLCD4
151278,CCDC140
84236,RHBDD1
,AC093802.1
51143,DYNC1LI1
885,CCK
6314,ATXN7
200894,ARL13B
339122,RAB43
,ACPL2
,RP11-3P17.3
56648,EIF5A2
64778,FNDC3B
7066,THPO
285382,C3ORF70
51726,DNAJB11
604,BCL6
84286,TMEM175
10460,TACC3
5197,PF4V1
4543,MTNR1A
3323,HSP90AA4P
134266,GRPEL2
9260,PDLIM7
,GMCL1P1
266553,OFCC1
154150,HDGFL1
1081,CGA
84539,MCHR2
2444,FRK
1300,COL10A1
167826,OLIG3
,RP11-545I5.3
9589,WTAP
6973,TRGV1
3486,IGFBP3
10135,NAMPT
136157,SSU72P8
28996,HIPK2
100507421,TMEM178B
392843,IQCA1P1
9,NAT1
5828,PEX2
8694,DGAT1
79581,SLC52A2
116224,FAM122A
57000,GSN-AS1
9328,GTF3C5
338596,ST8SIA6
26983,ABCD1P2
50674,NEUROG3
,RP11-344N10.5
143384,CACUL1
54472,TOLLIP
390134,OR4A4P
5977,DPF2
10589,DRAP1
100500844,MIR3664
399940,TRIM51EP
399948,COLCA1
7704,ZBTB16
25988,HINFP
399965,KRT18P59
79602,ADIPOR2
259294,TAS2R19
647589,ANHX
8100,IFT88
,RP11-248G5.8
729786,GOLGA8CP
51187,RSL24D1
283659,PRTG
27020,NPTN
7302,TYRO3P
646892,SH2D7
123688,HYKK
,CTD-3088G3.8
,RP11-170L3.6
26231,LRRC29
1107,CHD3
124842,TMEM132E
23461,ABCA5
56853,CELF4
147741,ZNF560
,CTC-457E21.6
79934,ADCK4
2855,GPR32P1
25818,KLK5
84701,COX4I2
25980,AAR2
7529,YWHAB
10785,WDR4
246704,LINC00315
637,BID
613,BCR
2187,FANCB
158747,MOSPD2
139425,DCAF8L1
64102,TNMD
84460,ZMAT1
4068,SH2D1A
6658,SOX3
278,AMY1C
130132,RFTN2
,C3ORF83
2838,GPR15
2255,FGF10
83884,SLC25A2
440145,MZT1
,AL590483.1
56650,CLDND1
,AL033381.1
51465,UBE2J1
168374,ZNF92
222229,LRWD1
347088,GPR144
286336,FAM78A
64215,DNAJC1
818,CAMK2G
5896,RAG1
4157,MC1R
558,AXL
9619,ABCG1
100129866,EI24P2
201626,PDE12
5337,PLD1
81844,TRIM56
55156,ARMC1
203259,FAM219A
55684,RABL6
89849,ATG16L2
338661,TMEM225
162073,ITPRIPL2
9785,DHX38
57659,ZBTB4
8195,MKKS
9885,OSBPL2
3652,IPP
5906,RAP1A
81788,NUAK2
9014,TAF1B
6184,RPN1
135250,RAET1E
29896,TRA2A
7581,ZNF33A
387680,FAM21A
55844,PPP2R2D
728970,PPP1R2P4
26640,OR7E33P
79070,KDELC1
3714,JAG2
54878,DPP8
55073,LRRC37A4P
57333,RCN3
7353,UFD1L
28778,IGLV6-57
64109,CRLF2
1741,DLG3
9629,CLCA3P
829,CAPZA1
653519,GPR89A
57549,IGSF9
431704,RGS21
22874,PLEKHA6
10472,ZBTB18
11321,GPN1
80856,KIAA1715
79137,FAM134A
7277,TUBA4A
339906,PRSS42
1154,CISH
85460,ZNF518B
474,ATOH1
57630,SH3RF1
353322,ANKRD37
25929,GEMIN5
401236,STMND1
53405,CLIC5
253933,OR7E39P
28988,DBNL
27434,POLM
286133,SCARA5
6386,SDCBP
401494,PTPLAD2
101926917,ANKRD18CP
10880,ACTL7B
6256,RXRA
360203,GLT6D1
55454,CSGALNACT2
100288690,FAM21FP
57715,SEMA4G
57053,CHRNA10
,RP11-107P7.5
1813,DRD2
63970,TP53AIP1
25766,PRPF40B
3223,HOXC6
283377,SPRYD4
11197,WIF1
5983,RFC3
554225,STRCP1
442901,MIR328
1856,DVL2
8711,TNK1
5198,PFAS
339184,CCDC144NL
6147,RPL23A
651250,LRRC37A16P
100128569,C19ORF71
8677,STX10
64926,RASAL3
342897,NCCRP1
344,APOC2
4924,NUCB1
84765,ZNF577
348327,ZNF530
9510,ADAMTS1
29774,POM121L9P
550631,CCDC157
56156,TEX13B
246182,AKR7A2P1
10623,POLR3C
,AC010976.2
83853,ROPN1L
,AC006023.8
126374,WTIP
112858,TP53RK
7339,UBE3AP2
26279,PLA2G2D
,FCGR1C
2209,FCGR1A
23271,CAMSAP2
7042,TGFB2
55818,KDM3A
4929,NR4A2
116135,LRRC3B
64943,NT5DC2
8743,TNFSF10
5504,PPP1R2
3094,HINT1
10112,KIF20A
1495,CTNNA1
647024,C6ORF132
7559,ZNF12
,RP11-10F11.2
,AC005077.7
643157,MEP1AP4
389756,AQP7P2
375748,ERCC6L2
114991,ZNF618
7511,XPNPEP1
,PIDD
81930,KIF18A
2305,FOXM1
,RP11-1038A11.2
57228,SMAGP
9318,COPS2
23162,MAPK8IP3
79641,ROGDI
51108,METTL9
,RP11-293B20.3
60528,ELAC2
,AC022596.2
55352,COPRS
58488,PCTP
1068,CETN1
5596,MAPK4
3191,HNRNPL
1082,CGB3
6676,SPAG4
1312,COMT
56993,TOMM22
10046,MAMLD1
1069,CETN2
441911,OR10J3
4817,NIT1
79888,LPCAT1
219873,OR10S1
116151,FAM210B
2547,XRCC6
26155,NOC2L
1677,DFFB
8718,TNFRSF25
50651,SLC45A1
10218,ANGPTL7
,RP5-845O24.3
10450,PPIE
26994,RNF11
10100,TSPAN2
7286,TUFT1
353135,LCE1E
89872,AQP10
54865,GPATCH4
81442,OR6N2
339416,ANKRD45
6045,RNF2
25778,DSTYK
79805,VASH2
56950,SMYD2
7044,LEFTY2
,DKFZP761K2322
56896,DPYSL5
5969,REG1P
10713,USP39
28941,IGKV1-9
79031,PDCL3
84317,CCDC115
100420005,FAR2P4
2744,GLS
57574,MARCH4
8941,CDK5R2
6419,SETMAR
4292,MLH1
3615,IMPDH2
166336,PRICKLE2
26018,LRIG1
23429,RYBP
,RP11-59E19.1
51555,PEX5L
84248,FYTTD1
57732,ZFYVE28
391632,OR7E35P
952,CD38
3516,RBPJ
152518,NFXL1
374,AREG
10563,CXCL13
79642,ARSJ
84068,SLC10A7
152503,SH3D19
,CTD-2269E23.2
115827,RAB3C
55789,DEPDC1B
153562,MARVELD2
,RP11-497H16.2
285622,NBPF22P
,RP11-72L22.1
134548,SOWAHA
56134,PCDHAC2
89848,FCHSD1
693170,MIR585
80315,CPEB4
51720,UIMC1
340037,PRR7-AS1
84851,TRIM52
63027,SLC22A23
9247,GCM2
8970,HIST1H2BJ
8363,HIST1H4J
79969,ATAT1
93643,TJAP1
7021,TFAP2B
389421,LIN28B
135112,NCOA7
4697,NDUFA4
11097,NUPL2
285908,LINC00174
100132832,PMS2P9
51412,ACTL6B
349152,DPY19L2P2
136540,PRSS3P3
28559,TRBV28
100421829,EEF1A1P10
55365,TMEM176A
7991,TUSC3
1808,DPYSL2
55140,ELP3
90362,FAM110B
116328,C8ORF34
5569,PKIA
,C8ORF47
728381,NRBF2P4
340390,KIAA1875
3297,HSF1
4796,TONSL
,RP11-318K12.1
138882,OR1N2
51117,COQ4
10999,SLC27A4
10868,USP20
23413,NCS1
142680,SLC34A3
401565,FAM166A
,RP11-424E7.3
2625,GATA3
54518,APBB1IP
196740,VSTM4
79812,MMRN2
6425,SFRP5
390033,SSU72P7
81285,OR51E2
51700,CYB5R2
91614,DEPDC7
7300,TYRL
81187,OR5M13P
8501,SLC43A1
390199,OR4D9
399937,TRIM51BP
38,ACAT1
51279,C1RL
397,ARHGDIB
121014,TUBB8P5
9169,SCAF11
5250,SLC25A3
51019,CCDC53
429,ASCL1
4633,MYL2
,RP11-474D1.3
283383,GPR133
55743,CHFR
55901,THSD1
,RP11-998D10.4
122830,NAA30
646113,LINC00643
207,AKT1
,RP11-456J20.1
338949,TMEM202
388135,C15ORF59
400406,ADAMTS7P3
54469,ZFAND6
196968,DNM1P46
58986,TMEM8A
146336,SSTR5-AS1
360226,PRSS41
55238,SLC38A7
732275,LINC00917
8140,SLC7A5
1800,DPEP1
388336,SHISA6
353196,KRT16P5
124989,EFCAB13
2793,GNGT2
11011,TLK2
79651,RHBDF2
51547,SIRT7
79415,C17ORF62
8731,RNMT
51320,MEX3C
5271,SERPINB8
4772,NFATC1
80148,PQLC1
148156,ZNF558
390883,OR7G3
79709,COLGALT1
115098,CCDC124
23031,MAST3
,CTC-471F3.5
64100,ELSPBP1
100049587,SIGLEC14
353514,LILRA5
8455,ATRN
80332,ADAM33
55304,SPTLC3
651452,POM121L3P
140838,NANP
63916,ELMO2
9334,B4GALT5
337880,KRTAP11-1
9993,DGCR2
645348,TUBA3GP
7441,VPREB1
23481,PES1
23761,PISD
190,NR0B1
60506,NYX
9767,JADE3
55190,NUDT11
142684,RAB40A
,AL139812.1
3920,LAMP2
56180,MOSPD1
554,AVPR2
728841,NBPF8
56603,CYP26B1
8578,SCARF1
,AC002511.2
677883,CHTF8P1
10251,SPRY3
2537,IFI6
284695,ZNF326
128344,PIFO
4580,MTX1
51742,ARID4B
33,ACADL
5510,PPP1R7
57060,PCBP4
730211,HSP90AA5P
26043,UBXN7
,RP11-241F15.1
646603,C4ORF51
3187,HNRNPH1
4082,MARCKS
23382,AHCYL2
,RP1-84O15.1
57094,CPA6
48,ACO1
9649,RALGPS1
,C9ORF37
143506,SSU72P3
119682,OR51L1
83875,BCO2
90050,FAM181A
28401,IGHV4-4
1877,E4F1
5345,SERPINF2
84225,ZMYND15
51096,UTP18
,AC079325.6
1468,SLC25A10
163115,ZNF781
8190,MIA
23546,SYNGR4
554235,ASPDH
140680,C20ORF96
6629,SNRPB2
,RP11-706O15.1
11238,CA5B
,GS1-184P14.2
389333,PROB1
10007,GNPDA1
55780,ERMARD
57414,RHBDD2
9886,RHOBTB1
23582,CCNDBP1
,RP11-51L5.5
439,ASNA1
1676,DFFA
,U1
50809,HP1BP3
23154,NCDN
55700,MAP7D1
3633,INPP5B
51361,HOOK1
,RP11-451O13.1
149647,FAM71A
339500,ZNF678
200523,TEX37
,AC027612.4
64145,ZFYVE20
170506,DHX36
7881,KCNAB1
8532,CPZ
7294,TXK
55236,UBA6
51705,EMCN
10424,PGRMC2
4338,MOCS2
5480,PPIC
51308,REEP2
2878,GPX3
401237,CASC15
3138,HLA-K
2940,GSTA3
10370,CITED2
,RP11-568A7.1
155185,AMZ1
,AC006455.1
8793,TNFRSF10D
613204,IFITM8P
27158,NDOR1
219743,TYSND1
729092,AGAP5
3983,ABLIM1
23788,MTCH2
219595,FOLH1B
55693,KDM4D
7167,TPI1
84727,SPSB2
84920,ALG10
80324,PUS1
647000,TUBBP2
64398,MPP5
7284,TUFM
84560,MT4
5119,CHMP1A
124997,WDR81
8688,KRT37
79877,DCAKD
9570,GOSR2
90506,LRRC46
1528,CYB5A
55201,MAP1S
27106,ARRDC2
1556,CYP2B7P
728,C5AR1
100507003,GFY
574500,MIR519A2
94059,LENG9
147744,TMEM190
140699,MROH8
128826,C20ORF166
83746,L3MBTL2
150368,FAM109B
,WI2-81516E3.1
645864,MAGEB17
442459,XRCC6P5
,AL035088.1
1831,TSC22D3
340596,LHFPL1
494119,SPANXN2
137814,NKX2-6
286257,C9ORF142
387712,ENO4
101059938,NPIPA7
57555,NLGN2
4807,NHLH1
722,C4BPA
84281,C2ORF88
55845,BRK1
54681,P4HTM
57406,ABHD6
9868,TOMM70A
11336,EXOC3
9750,RIPOR2
57176,VARS2
643253,CCT6P1
157739,TDH
427,ASAH1
6962,TRBV20OR9-2
375757,SWI5
11182,SLC2A6
81855,SFXN3
11098,PRSS23
143686,SESN3
6895,TARBP2
643866,CBLN3
3505,IGHGP
2242,FES
84464,SLX4
7874,USP7
91862,MARVELD3
162387,MFSD6L
22806,IKZF3
2905,GRIN2C
56651,LINC00470
201501,ZBTB7C
55337,C19ORF66
140711,TLDC2
4943,TBC1D25
100131755,ARMCX4
54980,C2ORF42
25907,TMEM158
2761,GM2AP1
83443,SF3B5
23213,SULF1
84365,NIFK
7701,ZNF142
2181,ACSL3
6596,HLTF
51170,HSD17B11
4208,MEF2C
9590,AKAP12
6582,SLC22A2
346528,OR2A1
3293,HSD17B3
3309,HSPA5
84253,GARNL3
10522,DEAF1
387264,KRTAP5-1
10635,RAD51AP1
83445,GSG1
192111,PGAM5
28476,IGHJ5
8651,SOCS1
,CTD-2555A7.2
100190938,RAMP2-AS1
6398,SECTM1
388275,HNRNPA1P7
57693,ZNF317
83933,HDAC10
203427,SLC25A43
64839,FBXL17
,AGAP7
6924,TCEB3
127544,RNF19B
728448,PPIEL
5087,PBX1
192668,CYS1
,AC109829.1
87178,PNPT1
29789,OLA1
92737,DNER
3556,IL1RAP
,RP11-15B17.1
135295,SRSF12
85021,REPS1
338328,GPIHBP1
84232,MAF1
401498,TMEM215
,RP11-613M10.9
3257,HPS1
51286,CEND1
9645,MICAL2
81622,UNC93B1
144699,FBXL14
57460,PPM1H
390443,RNASE9
,RP11-566K19.9
10509,SEMA4B
9091,PIGQ
55623,THUMPD1
50488,MINK1
9953,HS3ST3B1
100302213,MIR1181
1178,CLC
22870,PPP6R1
,RP11-352D3.2
51526,OSER1
7307,U2AF1
8237,USP11
286436,H2BFM
7280,TUBB2A
192670,AGO4
23139,MAST2
7818,DAP3
84542,KIAA1841
100422928,MIR3127
55240,STEAP3
3093,UBE2K
9180,OSMR
64105,CENPK
64087,MCCC2
83732,RIOK1
27154,BRPF3
25901,CCDC28A
79269,DCAF10
,CTD-3074O7.2
335,APOA1
4040,LRP6
89894,TMEM116
100421865,EEF1A1P3
161424,NOP9
374872,C19ORF35
5990,RFX2
199746,U2AF1L4
90522,YIF1B
284339,TMEM145
85364,ZCCHC3
140862,ISM1
11240,PADI2
,RP4-799D16.1
65979,PHACTR4
79084,WDR77
,RP11-201K10.3
388730,TMEM81
56910,STARD7
5361,PLXNA1
256471,MFSD8
285641,SLC36A3
8330,HIST1H2AK
100847012,MIR5004
23070,CMTR1
2037,EPB41L2
54556,ING3
574443,MIR490
158228,FAM201A
27287,VENTX
282679,AQP11
283464,GXYLT1
23325,KIAA1033
79334,OR11H2
567,B2M
487,ATP2A1
27183,VPS4A
27043,PELP1
125150,ZSWIM7
147183,KRT25
162333,MARCH10
91107,TRIM47
64693,CTAGE1
284836,LINC00319
79083,MLPH
,RP11-368J21.3
23463,ICMT
55133,SRBD1
150763,GPAT2
57703,CWC22
10168,ZNF197
54106,TLR9
151888,BTLA
4711,NDUFB5
5562,PRKAA1
153129,SLC38A9
5454,POU3F2
100132707,PAXIP1-AS2
157638,FAM84B
9550,ATP6V1G1
644030,KRT18P58
55293,UEVLD
140461,ASB8
376132,LRRC10
5720,PSME1
55172,DNAAF2
374659,HDDC3
7760,ZNF213
23059,CLUAP1
10423,CDIPT
54971,BANP
6532,SLC6A4
4836,NMT1
23646,PLD3
7355,SLC35A2
2245,FGD1
664722,HNRNPA1P26
55859,BEX1
8273,SLC10A3
646802,CYP4F62P
54936,ADPRHL2
164045,HFM1
22889,KIAA0907
2274,FHL2
6556,SLC11A1
151295,SLC23A3
57007,ACKR3
140739,UBE2F
112616,CMTM7
7384,UQCRC1
25915,NDUFAF3
5130,PCYT1A
6622,SNCA
3572,IL6ST
10087,COL4A3BP
,CTB-114C7.4
206426,PIP5K1P1
2766,GMPR
89845,ABCC10
642489,FKBP1C
353091,RAET1G
115330,GPR146
64005,MYO1G
,RP11-467H10.2
56829,ZC3HAV1
6019,RLN2
64855,FAM129B
10023,FRAT1
79004,CUEDC2
282974,STK32C
3632,INPP5A
58486,ZBED5
,RP11-452G18.2
5029,P2RY2
,RP11-726G1.1
57609,DIP2B
7024,TFCP2
27165,GLS2
92979,MARCH9
51499,TRIAP1
3242,HPD
10810,WASF3
,RP11-597A11.3
8846,ALKBH1
64423,INF2
2972,BRF1
113201,CASC4
1632,ECI1
260429,PRSS33
55815,TSNAXIP1
3000,GUCY2D
243,ALOX12P1
163059,ZNF433
56915,EXOSC5
7711,ZNF155
22888,UBOX5
140873,C20ORF173
116092,DNTTIP1
100144596,LINC00029
57466,SCAF4
91179,SCARF2
135,ADORA2A
9185,REPS2
63904,DUSP21
9210,BMP15
9968,MED12
9203,ZMYM3
89761,NUFIP1P
377841,ENTPD8
4314,MMP3
254251,LCORL
6804,STX1A
3221,HOXC4
84660,CCDC62
4628,MYH10
92667,MGME1
5625,PRODH
7293,TNFRSF4
2782,GNB1
8764,TNFRSF14
22883,CLSTN1
943,TNFRSF8
114819,CROCCP3
23038,WDTC1
56063,TMEM234
1579,CYP4A11
81849,ST6GALNAC5
115362,GBP5
284612,SYPL2
388662,SLC6A17
,RP11-439A17.4
8349,HIST2H2BE
11189,CELF3
353141,LCE2D
80308,FLAD1
645676,ASH1L-AS1
81487,OR10AA1P
1314,COPA
84824,FCRLA
,RP11-280O1.2
148713,PTPRVP
11009,IL24
26750,RPS6KC1
,AL592063.1
3142,HLX
149603,RNF187
677790,TMEM78
23620,NTSR2
55622,TTC27
6801,STRN
,AC092653.5
5967,REG1A
28903,IGKV1D-12
9486,CHST10
64965,MRPS9
130013,ACMSD
129880,BBS5
151556,GPR155
151242,PPP1R1C
10787,NCKAP1
344454,AOX2P
